Date,smooth_close,smooth_troughs,smooth_peaks,close_troughs,close_peaks,ma25,ma50,ma100,ma200,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,smooth_diff_1,smooth_diff_2,smooth_diff_3,smooth_diff_4,smooth_diff_5,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v3,v2,v1,v3p,v2p,v1p,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,macd_p1_days,macd_p2_days,macd_p3_days,macd_t1_days,macd_t2_days,macd_t3_days,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,minsmcp,maxsmcp,minsmct,maxsmct,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2019-07-17,0.33083,,,,0.405,0.33777,0.32548,0.3182,0.31422,0.35683,0.33692,0.01992,0.01052,0.0094,,0.02,-44.08,16.76,-59.72,,,,,,452.0,46.0,62.0,,,,,,0.005,0.0,,,,,,,,,,,,100.0,94.16667,,100.0,0.1126,0.1957,0.2355,0.1229,0.0831,0.0398,1,1,1,,0.15,,,,,,,0.353,0.0,0,0.0,0.0,0,2019-07-12,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,0.405,0.0,0.0,0.0,0.0,0.0,2019-07-17,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,7000,1000,2000,66.66,-13.33,-23.08,0.02,0.0,0.0,100.0,100.0,100.0,0.01052,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,89.167,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2019-07-17,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,7502,0,0,0,0,0,2019-07-17,1999-01-01,1999-01-01,2019-07-15,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,p2n,p2p,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2020-06-05,0.31246,,,,,0.33717,0.32566,0.31843,0.31438,0.35271,0.33641,0.0163,0.01168,0.00462,,,-40.79,16.76,-59.72,,,,,,220.0,46.0,62.0,,,,,,-0.0,-0.075,,,,,,,,,,,,66.66667,86.66667,,,0.1128,0.1874,0.2279,0.1151,0.0746,0.0405,1,1,1,,0.15,,,,,,,0.353,0.0,0,0.0,0.0,0,2019-07-12,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,0.405,0.0,0.0,0.0,0.0,0.0,2019-07-17,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1000,2000,1000,-13.33,-23.08,-59.99,0.02,0.0,0.0,100.0,100.0,100.0,0.01052,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,89.167,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2019-07-17,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,7502,0,0,0,0,0,2019-07-17,1999-01-01,1999-01-01,2019-07-15,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,p2n,p2p,p2n,Life.Empty,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,,
2020-06-09,0.29044,,,0.255,,0.33085,0.32289,0.31718,0.31379,0.33767,0.33038,0.0073,0.0108,-0.0035,,,-36.3,16.76,-59.72,,,,,,218.0,46.0,62.0,,,,,,-0.0,-0.075,,,,,,,,,,,,33.33333,66.66667,,,0.091,0.1367,0.1706,0.0796,0.0457,0.0339,0,0,0,,,,,0.15,,,,0.353,0.0,0,0.0,0.0,0,2019-07-12,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,0.405,0.0,0.0,0.255,0.0,0.0,2019-07-17,1999-01-01,1999-01-01,2020-06-09,1999-01-01,1999-01-01,2000,1000,1000,-23.08,-59.99,0.0,0.02,0.0,0.0,100.0,100.0,100.0,0.01052,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,89.167,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2019-07-17,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,7502,0,0,0,0,0,2019-07-17,1999-01-01,1999-01-01,2019-07-15,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,p2n,p2p,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.BearStart,,
2020-08-25,0.26588,,,,,0.3254,0.32042,0.31604,0.31325,0.32572,0.32516,0.00056,0.00875,-0.00819,0.001,,-30.42,16.76,-59.72,,,,,,163.0,46.0,62.0,,,,,,0.005,0.0,,,,,,,,3.33333,,,,1.11111,33.7037,1.111,,0.0717,0.0936,0.1215,0.0498,0.0219,0.0279,0,0,0,,,,,0.15,,,,0.353,0.0,0,0.0,0.0,0,2019-07-12,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,0.405,0.0,0.0,0.255,0.0,0.0,2019-07-17,1999-01-01,1999-01-01,2020-06-09,1999-01-01,1999-01-01,1000,1000,50000,-59.99,0.0,1199.7,0.02,0.0,0.0,0.001,100.0,100.0,0.01052,0.0,0.0,0.00875,100.0,100.0,100.0,0.0,0.0,1.111,89.167,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2019-07-17,1999-01-01,1999-01-01,2020-08-25,1999-01-01,1999-01-01,7502,0,0,7907,0,0,2019-07-17,1999-01-01,1999-01-01,2020-08-25,2019-07-15,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,p2n,p2p,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.BearStart,,
2021-03-04,0.24089,,,,0.345,0.32691,0.32138,0.31662,0.31357,0.32869,0.32663,0.00206,0.00741,-0.00536,,0.002,-23.2,16.76,-59.72,,,,,,26.0,46.0,62.0,,,,,,0.085,0.0,0.01321,-0.01071,1.23333,55.22388,,,,60.0,,,60.0,21.11111,18.51852,,,0.0781,0.1029,0.1334,0.0553,0.0248,0.0305,0,0,0,,,,,0.15,,,,0.353,0.0,0,0.0,0.0,0,2019-07-12,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,0.345,0.405,0.0,0.255,0.0,0.0,2021-03-04,2019-07-17,1999-01-01,2020-06-09,1999-01-01,1999-01-01,1000,50000,100000,0.0,1199.7,190.38,0.002,0.02,0.0,0.001,100.0,100.0,0.00741,0.01052,0.0,0.00875,100.0,100.0,100.0,0.0,0.0,1.111,89.167,100.0,60.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,2021-03-04,2019-07-17,1999-01-01,2020-08-25,1999-01-01,1999-01-01,596,7502,0,7907,0,0,2019-07-17,1999-01-01,1999-01-01,2020-08-25,2019-07-15,1999-01-01,2021-03-04,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,,,,,,,p2n,p2p,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.BearStart,,
2021-04-02,0.21877,,,0.045,,0.30522,0.31055,0.31124,0.3109,0.28505,0.30577,-0.02072,0.00179,-0.02251,-0.021,,-15.44,16.76,-59.72,,,,,,5.0,46.0,62.0,,,,,,-0.0,-0.3,0.01286,-0.03214,0.4,28.57143,28.571,,,0.0,21.11111,0.0,,21.11111,14.44444,,,0.0069,-0.0602,0.0602,0.0533,-0.0671,0.1204,0,0,0,,,,,-0.15,,,,0.353,0.0,0,0.0,0.0,0,2019-07-12,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,0.345,0.405,0.0,0.045,0.255,0.0,2021-03-04,2019-07-17,1999-01-01,2021-04-02,2020-06-09,1999-01-01,50000,100000,261000,1199.7,190.38,172.18,0.002,0.02,0.0,-0.021,0.001,100.0,0.00741,0.01052,0.0,0.00179,0.00875,100.0,100.0,0.0,0.0,1.111,89.167,100.0,60.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,28.571,100.0,100.0,2021-03-04,2019-07-17,1999-01-01,2021-04-02,2020-08-25,1999-01-01,596,7502,0,220,7907,0,2019-07-17,1999-01-01,1999-01-01,2020-08-25,2019-07-15,1999-01-01,2021-03-04,1999-01-01,1999-01-01,2021-04-02,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,2021-04-02,1999-01-01,1999-01-01,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,,,,,,,p2n,p2p,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.BearStart,,
2021-04-07,0.2014,,,,0.28,0.30328,0.30935,0.31062,0.31059,0.28427,0.30386,-0.01959,-0.00249,-0.0171,,-0.02,-8.15,16.76,-59.72,,,,,,2.0,46.0,62.0,,,,,,0.235,0.0,0.02964,-0.03214,0.92222,47.97688,,47.977,19.40588,65.27778,41.75926,,65.278,46.11111,29.44444,,46.111,0.0127,-0.0734,0.0734,0.0607,-0.0861,0.1468,0,0,0,,,,,-0.15,,,,0.353,0.0,0,0.0,0.0,0,2019-07-12,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,0.28,0.345,0.405,0.045,0.255,0.0,2021-04-07,2021-03-04,2019-07-17,2021-04-02,2020-06-09,1999-01-01,100000,261000,10000,190.38,172.18,-9.73,-0.02,0.002,0.02,-0.021,0.001,100.0,-0.00249,0.00741,0.01052,0.00179,0.00875,100.0,46.111,100.0,0.0,1.111,89.167,100.0,65.278,60.0,0.0,0.0,100.0,100.0,47.977,0.0,0.0,28.571,100.0,100.0,2021-04-07,2021-03-04,2019-07-17,2021-04-02,2020-08-25,1999-01-01,34,596,7502,220,7907,0,2021-04-07,2019-07-17,1999-01-01,2020-08-25,2019-07-15,1999-01-01,2021-04-07,2021-03-04,1999-01-01,2021-04-02,1999-01-01,1999-01-01,2021-04-07,1999-01-01,1999-01-01,2021-04-02,1999-01-01,1999-01-01,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,,,10000.0,,,p2n,p2p,p2n,p2n,Life.Empty,Life.Empty,Life.BearStart,Life.Bull,Life.BearStart,,
2021-04-08,0.18977,,,0.005,,0.28034,0.29741,0.30457,0.30755,0.2413,0.28172,-0.04042,-0.01008,-0.03034,-0.04,,-2.51,16.76,-59.72,,,,,,1.0,46.0,62.0,,,,,,-0.0,-0.275,0.02857,-0.05179,0.55172,35.55556,35.556,,-12.42144,0.0,21.75926,0.0,,26.11111,31.11111,26.111,,-0.1014,-0.2423,-0.2721,-0.1707,-0.1409,-0.0298,0,0,0,,,,,,-0.15,,,0.353,0.0,0,0.0,0.0,0,2019-07-12,1999-01-01,1999-01-01,1999-01-01,1999-01-01,1999-01-01,,,,,,0.28,0.345,0.405,0.005,0.045,0.255,2021-04-07,2021-03-04,2019-07-17,2021-04-08,2021-04-02,2020-06-09,261000,10000,174000,172.18,-9.73,19.95,-0.02,0.002,0.02,-0.04,-0.021,0.001,-0.00249,0.00741,0.01052,-0.01008,0.00179,0.00875,46.111,100.0,0.0,26.111,1.111,89.167,65.278,60.0,0.0,0.0,0.0,100.0,47.977,0.0,0.0,35.556,28.571,100.0,2021-04-07,2021-03-04,2019-07-17,2021-04-08,2021-04-02,2020-08-25,34,596,7502,6,220,7907,2021-04-07,2019-07-17,1999-01-01,2021-04-08,2020-08-25,2019-07-15,2021-04-07,2021-03-04,1999-01-01,2021-04-08,2021-04-02,1999-01-01,2021-04-07,1999-01-01,1999-01-01,2021-04-08,2021-04-02,1999-01-01,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,,,,,,p2n,p2p,p2n,p2n,Life.Empty,Life.BearStart,Life.Bull,Life.BearStart,Life.Bear,,
2021-04-09,0.18464,0.185,,,0.28,0.28031,0.29673,0.30408,0.30727,0.24726,0.2816,-0.03434,-0.01493,-0.01941,,-0.034,16.98,-59.72,,,,,,,46.0,62.0,,,,,,,0.275,0.0,0.0475,-0.05179,0.91724,47.84173,,47.842,12.28573,68.75,44.67593,,68.75,53.0719,41.76471,,53.072,-0.1054,-0.2377,-0.2696,-0.1642,-0.1323,-0.0319,0,0,0,,,,,,-0.15,,,0.353,0.0,0,0.185,0.0,0,2019-07-12,1999-01-01,1999-01-01,2021-04-09,1999-01-01,1999-01-01,,,,,,0.28,0.28,0.345,0.005,0.045,0.255,2021-04-09,2021-04-07,2021-03-04,2021-04-08,2021-04-02,2020-06-09,10000,174000,10000,-9.73,19.95,-56.4,-0.034,-0.02,0.002,-0.04,-0.021,0.001,-0.01493,-0.00249,0.00741,-0.01008,0.00179,0.00875,53.072,46.111,100.0,26.111,1.111,89.167,68.75,65.278,60.0,0.0,0.0,100.0,47.842,47.977,0.0,35.556,28.571,100.0,2021-04-09,2021-04-07,2021-03-04,2021-04-08,2021-04-02,2020-08-25,2,34,596,6,220,7907,2021-04-09,2021-04-07,2019-07-17,2021-04-08,2020-08-25,2019-07-15,2021-04-09,2021-04-07,2021-03-04,2021-04-08,2021-04-02,1999-01-01,2021-04-09,2021-04-07,1999-01-01,2021-04-08,2021-04-02,1999-01-01,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,10000.0,,p2n,p2p,p2n,p2n,p2n,Life.Empty,Life.BearStart,Life.Bull,Life.BearStart,Life.Bear,,
2021-04-16,0.18554,,,,,0.27029,0.29098,0.30103,0.30571,0.23229,0.27185,-0.03955,-0.01985,-0.0197,,,16.42,-59.72,,,,,,,41.0,62.0,,,,,,,-0.0,-0.13,0.04714,-0.06107,0.77193,43.56436,,,-4.27764,36.25,35.0,,,43.62745,40.93682,43.627,,-0.1473,-0.3074,-0.3542,-0.2069,-0.1601,-0.0468,0,0,0,,,,,,-0.15,,,0.353,0.0,0,0.185,0.0,0,2019-07-12,1999-01-01,1999-01-01,2021-04-09,1999-01-01,1999-01-01,,,,,,0.28,0.28,0.345,0.005,0.045,0.255,2021-04-09,2021-04-07,2021-03-04,2021-04-08,2021-04-02,2020-06-09,174000,10000,6000,19.95,-56.4,-2.06,-0.034,-0.02,0.002,-0.04,-0.021,0.001,-0.01493,-0.00249,0.00741,-0.01008,0.00179,0.00875,53.072,46.111,100.0,43.627,26.111,1.111,68.75,65.278,60.0,0.0,0.0,100.0,47.842,47.977,0.0,35.556,28.571,100.0,2021-04-09,2021-04-07,2021-03-04,2021-04-08,2021-04-02,2020-08-25,2,34,596,6,220,7907,2021-04-09,2021-04-07,2019-07-17,2021-04-16,2021-04-08,2020-08-25,2021-04-09,2021-04-07,2021-03-04,2021-04-08,2021-04-02,1999-01-01,2021-04-09,2021-04-07,1999-01-01,2021-04-08,2021-04-02,1999-01-01,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,,,,p2n,p2p,p2n,p2n,p2n,Life.Empty,Life.BearStart,Life.Bull,Life.BearStart,Life.Bear,,
2021-05-11,0.19137,,,0.05,,0.25334,0.28153,0.29606,0.30316,0.20425,0.25541,-0.05117,-0.02612,-0.02505,-0.051,,12.87,-59.72,,,,,,,24.0,62.0,,,,,,,-0.0,-0.1,0.04679,-0.06821,0.68586,40.68323,40.683,,-7.15877,11.25,38.75,11.25,,48.79986,48.49974,,,-0.2163,-0.4272,-0.4982,-0.2819,-0.2109,-0.071,0,0,0,,,,,,-0.15,,,0.353,0.0,0,0.185,0.0,0,2019-07-12,1999-01-01,1999-01-01,2021-04-09,1999-01-01,1999-01-01,,,,,,0.28,0.28,0.345,0.05,0.005,0.045,2021-04-09,2021-04-07,2021-03-04,2021-05-11,2021-04-08,2021-04-02,10000,6000,1000,-56.4,-2.06,-91.05,-0.034,-0.02,0.002,-0.051,-0.04,-0.021,-0.01493,-0.00249,0.00741,-0.02612,-0.01008,0.00179,53.072,46.111,100.0,43.627,26.111,1.111,68.75,65.278,60.0,11.25,0.0,0.0,47.842,47.977,0.0,40.683,35.556,28.571,2021-04-09,2021-04-07,2021-03-04,2021-05-11,2021-04-08,2021-04-02,2,34,596,33,6,220,2021-04-09,2021-04-07,2019-07-17,2021-04-16,2021-04-08,2020-08-25,2021-04-09,2021-04-07,2021-03-04,2021-05-11,2021-04-08,2021-04-02,2021-04-09,2021-04-07,1999-01-01,2021-05-11,2021-04-08,2021-04-02,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,,,,-1000.0,p2p,p2n,p2n,p2n,n2n,Life.Empty,Life.BearStart,Life.Bull,Life.BearStart,Life.Bear,,
2021-06-09,0.20032,,,,0.295,0.25655,0.28205,0.29604,0.30308,0.21821,0.25835,-0.04014,-0.02892,-0.01122,,,7.82,-59.72,,,,,,,3.0,62.0,,,,,,,0.245,0.0,0.06429,-0.06821,0.94241,48.51752,,48.518,7.83452,72.5,40.0,,72.5,55.17241,49.19991,,,-0.2103,-0.3949,-0.4653,-0.255,-0.1846,-0.0704,0,0,0,,,,,,-0.15,,,0.353,0.0,0,0.185,0.0,0,2019-07-12,1999-01-01,1999-01-01,2021-04-09,1999-01-01,1999-01-01,,,,,,0.295,0.28,0.28,0.05,0.005,0.045,2021-06-09,2021-04-09,2021-04-07,2021-05-11,2021-04-08,2021-04-02,6000,1000,10000,-2.06,-91.05,0.0,-0.034,-0.02,0.002,-0.051,-0.04,-0.021,-0.01493,-0.00249,0.00741,-0.02612,-0.01008,0.00179,53.072,46.111,100.0,43.627,26.111,1.111,72.5,68.75,65.278,11.25,0.0,0.0,48.518,47.842,47.977,40.683,35.556,28.571,2021-04-09,2021-04-07,2021-03-04,2021-05-11,2021-04-08,2021-04-02,2,34,596,33,6,220,2021-04-09,2021-04-07,2019-07-17,2021-04-16,2021-04-08,2020-08-25,2021-06-09,2021-04-09,2021-04-07,2021-05-11,2021-04-08,2021-04-02,2021-06-09,2021-04-09,2021-04-07,2021-05-11,2021-04-08,2021-04-02,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,,,,,p2p,p2n,p2n,p2n,n2n,Life.Empty,Life.BearStart,Life.Bull,Life.BearStart,Life.Bear,,
2021-06-10,0.20963,,,,,0.25912,0.28237,0.29592,0.30295,0.22926,0.26069,-0.03144,-0.02942,-0.00201,,-0.031,3.04,-59.72,,,,,,,2.0,62.0,,,,,,,-0.0,-0.005,0.06179,-0.06857,0.90104,47.39726,,,-1.12074,71.25,51.66667,,,71.15881,58.37703,,,-0.2058,-0.368,-0.4383,-0.2325,-0.1622,-0.0703,1,1,1,,,,,,,-0.15,,0.353,0.0,0,0.185,0.0,0,2019-07-12,1999-01-01,1999-01-01,2021-04-09,1999-01-01,1999-01-01,,,,,,0.295,0.28,0.28,0.05,0.005,0.045,2021-06-09,2021-04-09,2021-04-07,2021-05-11,2021-04-08,2021-04-02,1000,10000,7000,-91.05,0.0,5.88,-0.031,-0.034,-0.02,-0.051,-0.04,-0.021,-0.02942,-0.01493,-0.00249,-0.02612,-0.01008,0.00179,53.072,46.111,100.0,43.627,26.111,1.111,72.5,68.75,65.278,11.25,0.0,0.0,48.518,47.842,47.977,40.683,35.556,28.571,2021-06-10,2021-04-09,2021-04-07,2021-05-11,2021-04-08,2021-04-02,62,2,34,33,6,220,2021-04-09,2021-04-07,2019-07-17,2021-04-16,2021-04-08,2020-08-25,2021-06-09,2021-04-09,2021-04-07,2021-05-11,2021-04-08,2021-04-02,2021-06-09,2021-04-09,2021-04-07,2021-05-11,2021-04-08,2021-04-02,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,,,,,p2p,p2n,p2n,p2n,n2n,Life.BearStart,Life.Bull,Life.BearStart,Life.Bear,Life.BearRecovery,,
2021-06-11,0.21558,,,0.1,,0.24688,0.27521,0.29204,0.30093,0.20937,0.24879,-0.03942,-0.03142,-0.008,-0.039,,0.2,-59.72,,,,,,,1.0,62.0,,,,,,,-0.0,-0.19,0.06071,-0.08214,0.73913,42.5,42.5,,-6.018,23.75,55.83333,23.75,,72.78912,66.37345,,72.789,-0.2572,-0.4516,-0.5405,-0.2833,-0.1944,-0.0889,0,0,0,,,,,,-0.15,,,0.353,0.0,0,0.185,0.0,0,2019-07-12,1999-01-01,1999-01-01,2021-04-09,1999-01-01,1999-01-01,,,,,,0.295,0.28,0.28,0.1,0.05,0.005,2021-06-09,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,10000,7000,100,0.0,5.88,-5.0,-0.031,-0.034,-0.02,-0.039,-0.051,-0.04,-0.02942,-0.01493,-0.00249,-0.03142,-0.02612,-0.01008,72.789,53.072,46.111,43.627,26.111,1.111,72.5,68.75,65.278,23.75,11.25,0.0,48.518,47.842,47.977,42.5,40.683,35.556,2021-06-10,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,62,2,34,31,33,6,2021-06-11,2021-04-09,2021-04-07,2021-04-16,2021-04-08,2020-08-25,2021-06-09,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,2021-06-09,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,,,,,p2p,p2n,p2n,p2n,n2n,Life.Bull,Life.BearStart,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-06-14,0.21624,,0.216,,,0.24981,0.2756,0.2919,0.30078,0.22101,0.25147,-0.03047,-0.03123,0.00077,,,-59.77,,,,,,,,62.0,,,,,,,,0.185,0.0,0.07357,-0.08214,0.89565,47.24771,,,4.74771,82.35294,59.11765,,,71.42857,71.79217,,,-0.2518,-0.4209,-0.5097,-0.2579,-0.1691,-0.0888,0,0,0,,,,,,-0.15,,,0.216,0.353,0,0.185,0.0,0,2021-06-14,2019-07-12,1999-01-01,2021-04-09,1999-01-01,1999-01-01,16.76,90.81,,,,0.295,0.28,0.28,0.1,0.05,0.005,2021-06-09,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,7000,100,3000,5.88,-5.0,-40.93,-0.031,-0.034,-0.02,-0.039,-0.051,-0.04,-0.02942,-0.01493,-0.00249,-0.03142,-0.02612,-0.01008,72.789,53.072,46.111,43.627,26.111,1.111,72.5,68.75,65.278,23.75,11.25,0.0,48.518,47.842,47.977,42.5,40.683,35.556,2021-06-10,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,62,2,34,31,33,6,2021-06-11,2021-04-09,2021-04-07,2021-04-16,2021-04-08,2020-08-25,2021-06-09,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,2021-06-09,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,,,,,p2p,p2n,p2n,p2n,n2n,Life.Bull,Life.BearStart,Life.Bear,Life.BearRecovery,Life.Bear,,
2021-06-15,0.21115,,,,0.29,0.2529,0.27616,0.29186,0.30067,0.23162,0.25432,-0.0227,-0.02953,0.00682,,,-58.8,,,,,,,,61.0,,,,,,,,0.005,0.0,0.07393,-0.07679,0.96279,49.05213,,,6.55213,83.82353,63.30882,,83.824,71.25414,71.82394,71.254,,-0.2451,-0.3896,-0.4777,-0.2326,-0.1445,-0.0881,1,1,1,,,,,,,-0.15,,0.216,0.353,0,0.185,0.0,0,2021-06-14,2019-07-12,1999-01-01,2021-04-09,1999-01-01,1999-01-01,,,,,,0.29,0.295,0.28,0.1,0.05,0.005,2021-06-15,2021-06-09,2021-04-09,2021-06-11,2021-05-11,2021-04-08,100,3000,2100,-5.0,-40.93,-48.51,-0.031,-0.034,-0.02,-0.039,-0.051,-0.04,-0.02942,-0.01493,-0.00249,-0.03142,-0.02612,-0.01008,72.789,53.072,46.111,71.254,43.627,26.111,83.824,72.5,68.75,23.75,11.25,0.0,48.518,47.842,47.977,42.5,40.683,35.556,2021-06-10,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,62,2,34,31,33,6,2021-06-11,2021-04-09,2021-04-07,2021-06-15,2021-04-16,2021-04-08,2021-06-15,2021-06-09,2021-04-09,2021-06-11,2021-05-11,2021-04-08,2021-06-09,2021-04-09,2021-04-07,2021-06-11,2021-05-11,2021-04-08,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,,,,,p2p,p2n,p2n,p2n,n2n,Life.BearStart,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,
